text;Hate.speech;Sexism;Body;Racism;Ideology;Homophobia;Origin;Religion;Health;OtherLifestyle;Migrants;Ageing
Uma #MulherDeVerdade se cuida. Quer estar linda, gostosa, apetitosa e, principalmente, inteligente. Mas, para ela mesma, em 1º lugar.;1;1;0;0;0;0;0;0;0;0;0;0
"Chega pra mina e fala:
-Por a caso seu pai é o capeta??
-Não pq???
-Pq vc é a visão do inferno.";1;1;0;0;0;0;0;0;0;0;0;0
"liechtenstein tem tudo de bom: monarquia, não aceitou os refugiados, identidade nacional e frio
https://t.co/0bmoZ15Ry9";1;0;0;0;0;0;0;0;0;0;1;0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado;1;1;1;0;0;0;0;0;0;0;0;0
@bigsbywo SAPATÃO BABANDO EM CIMA DE MINA HETERO DESPERTA 01 ÚNICO SENTIMENTO: https://t.co/qTA5mX1to7;1;0;0;0;0;1;0;0;0;0;0;0
"#SerMulherÉ achar que por vc ser gorda está fora do ""normal"" e feia.";1;1;1;0;0;0;0;0;0;0;0;0
"""A mulher tem uma única via para superar o homem: ser mais mulher a cada dia."" #MulherDeVerdade";1;1;0;0;0;0;0;0;0;0;0;0
Magrela feia —_ Sou gorda amor https://t.co/tSU5XTen3m;1;1;1;0;0;0;0;0;0;0;0;0
O Jorge Monforte é bué burra ya, vai dizer que quer ter filhos com a mimada da Bia à mulher que é pediu para abortar? Ahahahaha burro;0;0;0;0;0;0;0;0;0;0;0;0
"RT @ALuizCosta: Prefeita de Calais, da direita ""moderada"" (partido de Fillon), proíbe dar comida a refugiados https://t.co/LlB8SA3v4n";1;0;0;0;0;0;0;0;0;0;1;0
Refugiados não passam de 0.3% da população do planeta. https://t.co/0gyeBrx7mj;0;0;0;0;0;0;0;0;0;0;0;0
"Homem que é homem não come; bebe.";1;1;0;0;0;0;0;0;0;0;0;0
Gostaria de entender pq quando a mulher é feia feat gorda vcs acham MT lindo quando ela bota sem roupa, isso aí mana se liberta, mostra mesm;1;1;1;0;0;0;0;0;0;0;0;0
"RT @perfectbody07: É muito difícil se amar depois do primeiro ""gorda"", ""feia"".
Mais difícil é se olhar no espelho sabendo que você é...
#as _";1;1;1;0;0;0;0;0;0;0;0;0
gnt, eu n sou sapatao , esse viado q me chama assim kkk;1;0;0;0;0;1;0;0;0;0;0;0
Homem de verdade que não sabe desenhar um Pinto, não conhece o pau que tem! Honre seu Pinto!!!!;1;1;0;0;0;0;0;0;0;0;0;0
"Engraçado q se uma mulher não concorda com oq a maioria acha que é ""certo"", as outras mulheres caem matando, chamando de burra, retardada...";1;1;0;0;0;0;0;0;0;0;0;0
RT @adrism16: td dia o msm post no ldrv perguntando cade as sapatao;1;0;0;0;0;1;0;0;0;0;0;0
Sim , dia da mulher —_ Ata desculpa eu sou burra  https://t.co/HSFpdccEXK;1;1;0;0;0;0;0;0;0;0;0;0
RT @girlslkgirls: sapatão raitella, tem como? tem https://t.co/cPHYOylEYz;1;0;0;0;0;1;0;0;0;0;0;0
Vim trabalhar com uma camiseta da minha namorada hoje, tô me sentindo bem sapatão ;1;0;0;0;0;1;0;0;0;0;0;0
Mulher, até a Angelina Jolie é traida e vc acha q vc não? Larga de ser otária;1;1;0;0;0;0;0;0;0;0;0;0
Todo dia eu to bem sapatao sim, mas tem dias que eu me surpreendo;1;0;0;0;0;1;0;0;0;0;0;0
 azeiteiro, quero q te fodas volta para a tua terra;0;0;0;0;0;0;0;0;0;0;0;0
#HQEH não pergunta à esposa/namorada onde ela quer ir. Fala pra onde eles vão e pronto.;1;1;0;0;0;0;0;0;0;0;0;0
Mas previdência não é coisa de quem trabalha?  https://t.co/3qZoXQqTfw;0;0;0;0;0;0;0;0;0;0;0;0
@leoovini sapatão com jogo tá quase igual hetero, o raca ein;1;0;0;0;0;1;0;0;0;0;0;0
só nao pode ser gorda e feia;1;1;1;0;0;0;0;0;0;0;0;0
"RT @imjustkiff: as fufas usam sempre o msm argumento
""como mais cona que tu""";1;0;0;0;0;1;0;0;0;0;0;0
A situação da Europa resumida: Aceitar refugiados e lidar com risco de terroristas infiltrados ou não aceitar e ser taxado de xenofóbico.;1;0;0;0;0;0;0;0;0;0;1;0
Não acho burra a mulher que prefere se separar do que viver de mentiras, otária é quem gosta de ser corna e se fazer de feliz.. ;1;1;0;0;0;0;0;0;0;0;0;0
@amora_inlove Puts, complicado... Mas, ele respeita tuas sensações? Se sim, ótimo. Tem que ver então como ele encara isso.. Seicomoé;0;0;0;0;0;0;0;0;0;0;0;0
"Nem eu tô me reconhecendo mais !
Eita mulher burra";1;1;0;0;0;0;0;0;0;0;0;0
Vcs fufas são bue abusadas;1;0;0;0;0;1;0;0;0;0;0;0
"Eu não mereço ser estuprada no banheiro feminino por uma mulher trans lésbica! 
NÃO a ideologia de gênero";1;1;0;0;0;0;0;0;0;0;0;0
O pior cego é aquele que não quer enxergar, tenho ranço de mulher burra !;1;1;0;0;0;0;0;0;0;0;0;0
"qual o problema em dizer que mulher é mulher e homem é homem...porque tanta histeria ?
pessoal da agenda gay so pod _ https://t.co/uYcKe0GH70";1;1;0;0;0;0;0;0;0;0;0;0
@CapitalismoOP tem travesti que parece mais com mulher do que as feministas... pq as feministas parecem macho mal acabados...;1;1;0;0;1;0;0;0;0;0;0;0
RT @LeNaZZo: Um @homemdeverdade eh akele q sabe procriar sem deixar vestigios.;1;1;0;0;0;0;0;0;0;0;0;0
@Vivianimonfrad1  ela tem a carinha bonitinha porque é magrinha  fosse uma feia gorda o povo já tinha escutado ela né mas como é bonitinha;1;1;1;0;0;0;0;0;0;0;0;0
"@GloboNews ""Bandido tem que se fuder e acabou!!""";1;0;0;0;0;0;0;0;0;1;0;0
RT @margaridtavares: Vcs fufas são bue abusadas;1;0;0;0;0;1;0;0;0;0;0;0
eu nao sou homofóbico, mas...........;1;0;0;0;0;1;0;0;0;0;0;0
@ajulysantos nao esqueça que ele quer receber refugiados de guerra, vai islamizar o brasil;1;0;0;0;0;0;0;0;0;0;1;0
@anapaularsstt sapatao tinha q ser né, meu sonho bjar a callie, agora sou arizona já posso realizá-lo;1;0;0;0;0;1;0;0;0;0;0;0
@ofuxico_oficial ESSA mulher pq quem transa com um cara como esse vadia de burra essa garota escrota nao tem nada .;1;1;0;0;0;0;0;0;0;0;0;0
@coebravo foda se ela to nem ai, gorda feia idiota;1;1;1;0;0;0;0;0;0;0;0;0
Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!;1;1;0;0;1;0;0;0;0;0;0;0
O Pensamento masculino. Sem rodeios! Bem vindo você homem. Você mulher. #revelações Aguarde!;0;0;0;0;0;0;0;0;0;0;0;0
A @gleisi fazer greve...não trabalhar..É um alívio para o BRASIL... já que ela só faz atrapalhar o país mesmo. Devo _ https://t.co/EzKOlbn8YF;0;0;0;0;0;0;0;0;0;0;0;0
"O amigo passa o ano inteiro dizendo: ""aquela é puta"" ""gorda"" ""não pego pq é feia"" ""feminazi"" E AGORA VEM COM ESSA HIPOCRISIA";1;1;1;0;1;0;0;0;0;0;0;0
"o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso
https://t.co/DMnpz8isTi";0;0;0;0;0;0;0;0;0;0;0;0
minha sala só tem sapatao;1;0;0;0;0;1;0;0;0;0;0;0
"ALÔ FEMINISTAS
ATÉ #JesusEstáVoltando
E O SEU PAI NÃO";1;1;0;0;1;0;0;0;0;0;0;0
"Vcs conhecem o Abraço cultural ?
não?! É um curso de idiomas onde prof são refugiados ! 
EU QUERO ME MATRICULAR AGORA.";0;0;0;0;0;0;0;0;0;0;0;0
Fufas de merda, atiram-se a tudo o que mexe.;1;0;0;0;0;1;0;0;0;0;0;0
Afffffff só por Deus eu te que fica olhando a funça da atual dá minha ex;0;0;0;0;0;0;0;0;0;0;0;0
@fjstex estás a insinuar que algarvios, alentejanos, comunas e fachos não passam de uma cambada de rabetas?!;1;0;0;0;0;1;0;0;0;0;0;0
"Bolsomito Kiridinha: ""Eu mesmo não acredito que isso ainda ocorra"", disse o deputado sobre a desigualdade salarial entre homens e mulheres.";1;1;0;0;0;0;0;0;0;0;0;0
O ruim de ter chileno branco é que depois de uns dias, ele fica preto;1;0;0;1;0;0;0;0;0;0;0;0
Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN;1;0;0;0;0;0;0;0;0;0;1;0
Se fosse um homem, o Fisco, seria o + desejado pelas mulheres. É rico, escreve com regularidade e nunca se esquece das datas importantes!...;1;1;0;0;0;0;0;0;0;0;0;0
RT @chastinet: pro @homemdeverdade construção se resume a duas coisas: Concreto e madeira.;1;1;0;0;0;0;0;0;0;0;0;0
@gabrisinhas @LeoLimaDuarte vc acha que o racismo é culpa dos negros agora?;1;0;0;1;0;0;0;0;0;0;0;0
"NEYMAR FEZ O FAMOSO GOL ""OLHO AZUL EM GORDA""
BONITO, MAS NÃO SERVE PRA NADA";1;1;1;0;0;0;0;0;0;0;0;0
@belaaferaa aceitei pq sou uma sapatão sinistra;1;0;0;0;0;1;0;0;0;0;0;0
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil;1;0;0;1;0;0;0;0;0;0;0;0
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL;1;1;1;0;0;0;0;0;0;0;0;0
Quando vc descobre que aquela mina que vc conhece de vista é sapatão;1;0;0;0;0;1;0;0;0;0;0;0
"porque é que todas as fufas qd são mais novas dizem ser ""bi""?";1;0;0;0;0;1;0;0;0;0;0;0
Mulher burra fica pobre,mas eu vou te dizer se for inteligente pode até enriquecer. MINHA BUCETA É O PODERR;0;0;0;0;0;0;0;0;0;0;0;0
não! 1 coisa ñ elimina a outra! RT @Quase_Gay @agdabritto ain menina tenho entrevista d emprego semana que vem, vou sair da prostituição #rs;0;0;0;0;0;0;0;0;0;0;0;0
Mulher = carne de churrasco. Vc esquenta no pau;1;1;0;0;0;0;0;0;0;0;0;0
Até quando vamos deixar nos enfiarem goela adentro tanta corrupção? Não queremos refugiados de lugar nenhum!! Vamos pra rua gritar meu povo!;1;0;0;0;0;0;0;0;0;0;1;0
Puta saudade de postar uns bagulho machista nessa porra mas agora as mulheres aprenderam a ler;1;1;0;0;0;0;0;0;0;0;0;0
@_SsarahA @Ebandeira_ isso n ta errado, mas épesquisa de gente burra, a mulher trabalha menos que o homem;1;1;0;0;0;0;0;0;0;0;0;0
@jotap_rios vc tem orgulho de ser branco, chapa?;0;0;0;0;0;0;0;0;0;0;0;0
Se a gripe das aves,  já detectada no Algarve, chegar a Lisboa, a Eutanásia deixará de ser um problema para Cristas...;0;0;0;0;0;0;0;0;0;0;0;0
"""Ritxar Bacete afirma que não há mudança porque os homens não estão interessados em igualdade"" https://t.co/Ot6O8rAJlx via @elpais_brasil";1;1;0;0;0;0;0;0;0;0;0;0
RT @TourMicao: as sapatao vao domina o mundo https://t.co/gWVPCBohC6;1;0;0;0;0;1;0;0;0;0;0;0
@cabarefenty KKKKK essa foto ficou mt sapatão mesmo foi?;1;0;0;0;0;1;0;0;0;0;0;0
@CapitalismoOP @editorahumanas  a OAB é tão machista que acha que mulher não pode ser machista também!;1;1;0;0;0;0;0;0;0;0;0;0
Nada contra negros mas EU PREFIRO aquele branquelo palmito cor de leite pra bejar na boca rsrs;1;0;0;1;0;0;0;0;0;0;0;0
fala de mim estúpido —_ És feia, gorda, chata, não curto de ti https://t.co/xPWkVAMfuE;1;1;1;0;0;0;0;0;0;0;0;0
@teresinhalopes A imprensa brasileira não pode dar ênfase a essas notícias. Do contrário, não aceitaremos receber refugiados muçulmanos.;1;0;0;0;0;0;0;0;0;0;1;0
"""Nutella pode provocar cancro"".
Espero que esta notícia ajude a diminuir a taxa de obesidade.
Basta os gorditos continuarem a mamar Nutella";1;0;1;0;0;0;0;0;0;0;0;0
Incrível a facilidade que sapatao tem pra namorar;1;0;0;0;0;1;0;0;0;0;0;0
"Uber de puta: a mulher não quer ser uma GP,  mas precisa de uma grana, vai lá e dá uma. Mais barato e mais prático
Fica a ideia ae";1;1;0;0;0;0;0;0;0;0;0;0
Uma #MulherDeVerdade pode usar silicone. Mas usará seu cérebro em primeiro lugar.;1;1;0;0;0;0;0;0;0;0;0;0
bandido bom é bandido dilacerado por dinossauros;1;0;0;0;0;0;0;0;0;1;0;0
É ridiculo acharem gays e fufas diferentes de todo o resto, são pessoas normais mas com gostos diferentes! Deixem-se disso!;0;0;0;0;0;0;0;0;0;0;0;0
@taiornn @JOAQUINVOLTOU ESSA MERRDA DE POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR NA CARA DE REFUGIADOS E NAO SABE NEM SE DEFENDER! ;1;0;0;0;0;0;0;0;0;0;1;0
Vou ter que compra tudo branco , já ate sei mais ou menos onde acho isso .;0;0;0;0;0;0;0;0;0;0;0;0
Burra é a mulher que depois de ser prioridade, aceita ser 2 ° opção.;1;1;0;0;0;0;0;0;0;0;0;0
muito dificil dar parabens pra sapatao da aline ela nao responde;1;0;0;0;0;1;0;0;0;0;0;0
quando os mexicanos querem entrar nos eua pra roubar emprego https://t.co/0Bf0MHjjpI;1;0;0;1;0;0;1;0;0;0;0;0
Gente, li piadinhas fodas agora.. vou trazer uma, perai;0;0;0;0;0;0;0;0;0;0;0;0
Há fufas se deus quiser;1;0;0;0;0;1;0;0;0;0;0;0
Quem ainda não conhece Paris é melhor ir logo, antes que o refugiados destruam tudo.;1;0;0;0;0;0;0;0;0;0;1;0
@Marinapontocom oi, desculpa por isso. eu dou print pra galera denunciar. pra expor mesmo os babacas. eu só quero ajudar, de verdade.;0;0;0;0;0;0;0;0;0;0;0;0
sou gorda sou feia se sentar em cima eu esmago;1;1;1;0;0;0;0;0;0;0;0;0
RT @cristiano_sp: @Bolsonaopressor Padre pedófilo, que abusa dos moleques que ele diz proteger e ainda usa o dinheiro da igreja para bancar _;0;0;0;0;0;0;0;0;0;0;0;0
feliz dia da mulher pra mim, que aguento tanta gente ignorante, machista e burra, com um sorriso no rosto sem dar na cara de ninguém;0;0;0;0;0;0;0;0;0;0;0;0
Porque apesar de ser bruto igual os pés da burra, quando era pequenininho aprendi que em mulher não se bate nem... https://t.co/x9SvwrUSLT;1;1;0;0;0;0;0;0;0;0;0;0
"Vida de sapatão:
Amar a amiguinha hétero que não sabe que você é apaixonada por ela!";1;0;0;0;0;1;0;0;0;0;0;0
Mulher burra me da nojo!;1;1;0;0;0;0;0;0;0;0;0;0
Até que enfim alguém me entende nessa life RT @lenabahirah Ah, a gente tem que complicar, sim, uma vida totalmente previsível ñ tem graça...;0;0;0;0;0;0;0;0;0;0;0;0
dps d ontem eu pensei assim q so qro uma sapatao p chamar d meu camiaozino de amor;1;0;0;0;0;1;0;0;0;0;0;0
RT @wtvcenas: as fufas d lx são tão falsas q dói kkk;1;0;0;0;0;1;0;0;0;0;0;0
"Como se cria cotas para algo que é livre pra qq um fazer????
Bateu a dúvida aqui https://t.co/kSZB6g5eGA";0;0;0;0;0;0;0;0;0;0;0;0
@BrendaPaesGp homem q repara lingerie é pq tá querendo usar;1;1;0;0;0;0;0;0;0;0;0;0
...Aliás, uma #MulherDeVerdade se despe de qualquer preconceito. E vive!;0;0;0;0;0;0;0;0;0;0;0;0
Love on Top mas de fufas, estou lá;1;0;0;0;0;1;0;0;0;0;0;0
@leveaguiar quando a coisa é ruim nunca representa o feminismo, incrível né;0;0;0;0;0;0;0;0;0;0;0;0
@felipefepacivil viajei só com uma mochila tb... 4 Dias;0;0;0;0;0;0;0;0;0;0;0;0
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem;1;1;1;0;0;0;0;0;0;0;0;0
Bom dia sapatão ;1;0;0;0;0;1;0;0;0;0;0;0
Gorda, feia, e ogra https://t.co/A6cJRIE3WQ;1;1;1;0;0;0;0;0;0;0;0;0
reclama de racismo........mas e as cota hein miga? só privilégios;1;0;0;1;0;0;0;0;0;0;0;0
sempre válido saudar as sapatão;1;0;0;0;0;1;0;0;0;0;0;0
"RT @RachelSherazade: Lugar de mulher é no tanque!
#ironlady #damadeferro #MargarethTatcher #inspiração https://t.co/6eMV2z1InZ";1;1;0;0;0;0;0;0;0;0;0;0
"RT @jpintocoelho60: Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.
@netanyahu @realDonal _";0;0;0;0;0;0;0;0;0;0;0;0
RT @AudryLima: Sou DIREITA com muito orgulho e se me chamarem de ultra mega conservadora ficarei radiante. https://t.co/mcZv8WkiDU;0;0;0;0;0;0;0;0;0;0;0;0
"não são nem sete da manhã ainda e tá minha mãe tentando descobrir se eu ""desisti de ser sapatao""";1;0;0;0;0;1;0;0;0;0;0;0
meninas que vão pra morro branco mas queriam ficar de vez em fortaleza;0;0;0;0;0;0;0;0;0;0;0;0
@wesley_alcapone parece q teve uma ae, mas não em SP;0;0;0;0;0;0;0;0;0;0;0;0
Heterosexual e homem de verdade #twittealgomuitoantigo;1;1;0;0;0;1;0;0;0;0;0;0
"homem nasce homem
mulher nasce mulher";1;1;0;0;0;0;0;0;0;0;0;0
@g1 O politicamente correto está acabando com a sociedade. Mulher burra é que se sente ofendida com isto. Tenho orgulho de saber o preço.;1;1;0;0;0;0;0;0;0;0;0;0
Enciclopédia @homemdeverdade : Futebol = hora sagrada, churrasco, cerveja gelada, não gosta vaza! fêmeas no shopping !;1;1;0;0;0;0;0;0;0;0;0;0
"*numa conversa normal sobre uma amiga minha*
Mae: ""mas tu só te dás com fufas e bis porquê?"" 
://";1;0;0;0;0;1;0;0;0;0;0;0
RT @alexismrr11: A minha casa não aceita refugiados aka Mónica;1;0;0;0;0;0;0;0;0;0;1;0
"RT @miidulo: Queria avisar as minhas amigas que a escola inteira conhece a gente como ""grupo de sapatão e viado"" como eu sei disso? Falaram _";1;0;0;0;0;1;0;0;0;0;0;0
@ChagaLuccas @HelderRocha16 Nada justifica uma agressão a homossexuais,e homossexuais se matam entre si por ponto de droga,crimes passionais;0;0;0;0;0;0;0;0;0;0;0;0
@thayshit kajskajsj a florzinha é menos sapatão então sou eu, volto só em abril mas se quiser me sequestrar antes disso eu agradeceria;1;0;0;0;0;1;0;0;0;0;0;0
RT @editorahumanas: Se eu tiver um filho gay, serei duplamente presente pra ele não precisar se expor pra chamar minha atenção;1;0;0;0;0;1;0;0;0;0;0;0
@rod__serling @i_Feer @aguadepresepio @Well1611 Quando abro a TL e vejo ensaio fotográfico de  feminazi  gorda  e feia. #MinhaDorImporta;1;1;1;0;1;0;0;0;0;0;0;0
@CapitalismoOP Eitaaa... A ultima vez q tomei foi em sp mesmo. conheço uma doceria q tem de latinha pra vender. só q fica longe d onde moro;0;0;0;0;0;0;0;0;0;0;0;0
Tem dias que eu vou mais sapatao do que as próprias sapatao, como hoje;1;0;0;0;0;1;0;0;0;0;0;0
"Foda-se
Esqueci-me que todas as feministas são fufas https://t.co/SLGGngREku";1;0;0;0;0;1;0;0;0;0;0;0
é por isto q adoro fufas  https://t.co/BdGYXdnW10;1;0;0;0;0;1;0;0;0;0;0;0
"@sosracismo sempre a fazer-se de vítima e a ameaçar com queixinhas por ""racismo e xenofobia"". Debatam como homens! _ https://t.co/hqINbq0XsB";1;0;0;1;0;0;0;0;0;0;0;0
UÉÉÉ.... Não são direitos iguais? Não lutam por igualdade? Ou é só a igualdade dá conveniência?  Quando essas... https://t.co/RjcvpzPM8b;0;0;0;0;0;0;0;0;0;0;0;0
"Eu já me sinto tao feia e gorda, aí as pessoas vem e me dizem ""vc é tão bonita, mas ta gorda"" 
Me da logo um tiro fdp
#askanamia";1;1;1;0;0;0;0;0;0;0;0;0
"RT @Paulox36: Noruega: refugiados não aceitam apartamentos populares não; exigem casas! https://t.co/5DFEpAP5NG";0;0;0;0;0;0;0;0;0;0;0;0
RT @direitafalando: nada contra mulheres tenho ate amigas que sao;1;1;0;0;0;0;0;0;0;0;0;0
"eu sofro preconceito por ser da igreja evangélica mas ngm liga ne
aí jogam pedra no macumbero e é ""ooooh mds que triste""";0;0;0;0;0;0;0;0;0;0;0;0
RT @profsandrag1: A PL 2516/15 propõe imigração em massa de refugiados islâmicos para o Brasil. NÃO QUEREMOS A SHARIA NO BRASIL @MichelTeme _;1;0;0;0;0;0;0;0;0;0;1;0
"glaucio me deu feliz dia da mulher, respondi com ""pra vc tambem"" 
eu sou muito burra";1;1;0;0;0;0;0;0;0;0;0;0
Falando em tpm, minha menstruação ta atrasada 2 semanas... Se eu não fosse sapatao ia estar preocupada;1;0;0;0;0;1;0;0;0;0;0;0
"Pasta de leite Ninho 
Pão de lo branco recheios  ganache com Ninho e morangos .
#BolosEmUberlândia  #Paodequeijo https://t.co/bRKxo8KJgk";0;0;0;0;0;0;0;0;0;0;0;0
nada contra negros mas minha filha não vai trazer bandido pra casa não...............;1;0;0;1;0;0;0;0;0;0;0;0
@GirafaDaTata sim, odeio sua atitude escrota de ser sapatão;1;0;0;0;0;1;0;0;0;0;0;0
O Irã foi ADVERTIDO formalmente por disparar um míssel de guerra. Deveriam agradecer pelo ridículo acordo que os EUA fez com eles!;0;0;0;0;0;0;0;0;0;0;0;0
Quando acabarem de ler o novo livro do Cavaco, recomendo este! https://t.co/0ygA97b47V;0;0;0;0;0;0;0;0;0;0;0;0
Q mulher burra essa dá série;1;1;0;0;0;0;0;0;0;0;0;0
RT @eeobala: Mulher esperta sabe ter um homem na palma da mão , mulher burra apenas acha que tem mais na vdd não tem nada;1;1;0;0;0;0;0;0;0;0;0;0
"Os pretos são criminosos
As gajas com decote são sluts
Os bissexuais são indecisos
Os refugiados não merecem uma oportunidade de vida";1;1;0;1;0;1;0;0;0;0;1;0
RT @EricksonEriie: @Curate_Angola não sei, nunca vi o desenho em questão, porém se é para idades que não podem ver beijo gay também não pod _;1;0;0;0;0;1;0;0;0;0;0;0
@biainthehouzze n falo com fufas, adeus;1;0;0;0;0;1;0;0;0;0;0;0
@taaaycarino @porrapaloma18 tá curtindo gente feia e gorda;1;1;1;0;0;0;0;0;0;0;0;0
RT @RockSaint_: Muitas crianças são criadas por homossexuais, eu não vejo diferença nenhuma nessa imagem o mesmo vai acontecer com algumas _;0;0;0;0;0;0;0;0;0;0;0;0
E vc aí mulher não sabe nem chutar uma bola direito https://t.co/APQBR6I61Q;1;1;0;0;0;0;0;0;0;0;0;0
Mundo das fufas tá cada vez mais a ficar mais pequeno;1;0;0;0;0;1;0;0;0;0;0;0
@betocesarjr pode ser feia, pode ser gorda... só não pode ser feia é gorda.;1;1;1;0;0;0;0;0;0;0;0;0
Pior coisa que eu fiz foi ter comprado esse tênis branco;0;0;0;0;0;0;0;0;0;0;0;0
"#MinhaDorImporta ""esses furos na orelha é coisa de ""sapatão""""";1;0;0;0;0;1;0;0;0;0;0;0
"E depois reclamam da ""solidão da mulher negra"", sendo chata assim quero ver quem que namora esse traste https://t.co/dYZMUifyvL";1;1;0;1;0;0;0;0;0;0;0;0
aula inaugural de técnica operatória já aprendi q mulher eh burra ou seja não entendi;1;1;0;0;0;0;0;0;0;0;0;0
amo os negros são tao gnt boa, é uma pena q pararam de vender;1;0;0;1;0;0;0;0;0;0;0;0
N sou racista pq racismo É CRIME e crime é coisa de pretokkkkkk;1;0;0;1;0;0;0;0;0;0;0;0
"RT @yes_anamia: N aguento mais ser sozinha
N aguento mais ser gorda
N aguento mais ser feia
N aguento mais ser um peso morto no mundo 
N ag _";1;1;1;0;0;0;0;0;0;0;0;0
eu sou oficialmente a mulher mais burra do mundo;1;1;0;0;0;0;0;0;0;0;0;0
"@homemdeverdade não fala de boquete, recebe. RT @SarahShoeMe """"Liberdade""... significa falar de boquete como quem fala do clima....""";0;0;0;0;0;0;0;0;0;0;0;0
@Mih_ArmstrongL @otmar03 ahhh explicado..lesbica..OK mas ta valendo é mulher XX ... mas ainda é massa de manobra do JW. por isso fala merda;1;0;0;0;0;1;0;0;0;0;0;0
"18:40] Max: Vai tomar no teu cu então
18:40] Max: Sua gorda feia
18:40] Max  :Meu amor por você
18:41] Leticia: Eu sou gorda Maxwell? ";1;1;1;0;0;0;0;0;0;0;0;0
"RT @kordeidoI: 6- emily fields
só se fode
emaya era lindo sim 
maria sapatão
merece bem mais 
ela toma tanto no cu que as vezes eu acho qu _";1;0;0;0;0;1;0;0;0;0;0;0
RT @TopOfertas_Casa: Filtro Branco para Coador Hario V60 - 02... Apenas R$62.00 Acesse https://t.co/94qzFbuWyX #Casa #oferta #desconto #lcd _;0;0;0;0;0;0;0;0;0;0;0;0
